file_names,index,simulated_showers
proton_20deg_0deg_run7929___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7930___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7931___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7932___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7933___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7934___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7935___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7936___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7937___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7938___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7939___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7940___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7941___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7942___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7943___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7944___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7945___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7946___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7947___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7948___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7949___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7950___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7951___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7952___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7953___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7954___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7955___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7956___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7957___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7958___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7959___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7960___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7961___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7962___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7963___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7964___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7965___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7966___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7967___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7968___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7969___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7970___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7971___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7972___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7973___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7974___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7975___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7976___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7977___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7978___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7979___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7980___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7981___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7982___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7983___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7984___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7985___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7986___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7987___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7988___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7989___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7990___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7991___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7992___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7993___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7994___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7995___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7996___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7997___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7998___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7999___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run79___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run7___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8000___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8001___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8002___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8003___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8004___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8005___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8006___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8007___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8008___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8009___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8010___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8011___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8012___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8013___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8014___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8015___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8016___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8017___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8018___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8019___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8020___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8021___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8022___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8023___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8024___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8025___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8026___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8027___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8028___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8029___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8030___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8031___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8032___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8033___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8034___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8035___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8036___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8037___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8038___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8039___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8040___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8041___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8042___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8043___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8044___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8045___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8046___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8047___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8048___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8049___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8050___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8051___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8052___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8053___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8054___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8055___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8056___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8057___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8058___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8059___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8060___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8061___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8062___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8063___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8064___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8065___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8066___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8067___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8068___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8069___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8070___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8071___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8072___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8073___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8074___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8075___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8076___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8077___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8078___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8079___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8080___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8081___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8082___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8083___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8084___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8085___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8086___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8087___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8088___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8089___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8090___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8091___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8092___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8093___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8094___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8095___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8096___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8097___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8098___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8099___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run80___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8100___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run81___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run82___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run83___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run84___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run85___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run86___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run87___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run88___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run89___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run8___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run90___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run91___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run92___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run93___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run94___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run95___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run96___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run97___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run98___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9901___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9902___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9903___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9904___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9905___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9906___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9907___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9908___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9909___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9910___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9911___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9912___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9913___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9914___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9915___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9916___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9917___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9918___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9919___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9920___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9921___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9922___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9923___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9924___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9925___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9926___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9927___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9928___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9929___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9930___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9931___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9932___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9933___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9934___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9935___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9936___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9937___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9938___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9939___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9940___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9941___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9942___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9943___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9944___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9945___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9946___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9947___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9948___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9949___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9950___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9951___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9952___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9953___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9954___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9955___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9956___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9957___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9958___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9959___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9960___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9961___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9962___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9963___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9964___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9965___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9966___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9967___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9968___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9969___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run9970___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
